"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"471","Myrmeciza_berlepschi","Thamnophilidae","Passeriformes","Myrmeciza_berlepschi",21.5,12.6,5.1,5.5,25.6,64.3,5.2,58.4,8.2,43.9,25.6,"Forest",1,1,"Carnivore","Invertivore","Generalist",0.54,6.55,3.42,-77.64,55751.32,"Extant"
"472","Myrmeciza_castanea","Thamnophilidae","Passeriformes","Myrmeciza_castanea",15.9,9.1,3.8,3.9,24.1,56.7,4.2,53,7.3,40.7,16,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.04,0.98,-2.64,-76.34,211133.72,"Extant"
"473","Myrmeciza_disjuncta","Thamnophilidae","Passeriformes","Myrmeciza_disjuncta",18.6,12,4,4.1,24.7,58,5.2,53.1,9.2,48.3,15,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.18,4.14,2.25,-66.09,42618.45,"Extant"
"474","Myrmeciza_exsul","Thamnophilidae","Passeriformes","Myrmeciza_exsul",21,12.2,5,5.1,28.5,65.9,4.9,60.6,7.3,47.1,26.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.58,15.88,7.79,-79.6,357249.38,"Extant"
"475","Myrmeciza_ferruginea","Thamnophilidae","Passeriformes","Myrmeciza_ferruginea",21.7,12,4.6,4.7,26.6,66.4,5.1,61.6,7.6,58.3,26.1,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-10.2,8.48,-0.08,-57.09,1314073.16,"Extant"
"476","Myrmeciza_fortis","Thamnophilidae","Passeriformes","Myrmeciza_fortis",23.2,13.6,5.4,6.6,34.1,81.5,9,74.4,10.7,62.9,45.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.93,2.3,-5.19,-70.92,1945728.92,"Extant"
"477","Myrmeciza_goeldii","Thamnophilidae","Passeriformes","Myrmeciza_goeldii",24.4,13.6,5.3,6.3,33.8,87.4,9.8,79.1,11.2,69.2,42,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.02,-8.18,-10.57,-70.04,342175.6,"Extant"
"478","Myrmeciza_griseiceps","Thamnophilidae","Passeriformes","Myrmeciza_griseiceps",18,10.6,3.9,3.6,23.5,59.3,5.8,55.7,9.3,56.2,15,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.97,-3.57,-4.63,-79.75,17850.65,"Extant"
"479","Myrmeciza_hemimelaena","Thamnophilidae","Passeriformes","Myrmeciza_hemimelaena",16.5,9.1,3.9,3.8,23.4,54.6,7,47.9,12.8,37.5,16,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.12,-1.93,-9.28,-65.12,2503854.83,"Extant"
"480","Myrmeciza_hyperythra","Thamnophilidae","Passeriformes","Myrmeciza_hyperythra",24.9,14.4,5.3,6.2,29.2,76.8,4.6,73.2,6.1,56.2,41,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.04,1.37,-7.11,-69.64,1642348.58,"Extant"
"481","Myrmeciza_immaculata","Thamnophilidae","Passeriformes","Myrmeciza_immaculata",23.8,13.2,5.4,6.5,35.1,82.3,5.3,75.5,6.4,82.2,47.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4,11.1,4.94,-76.32,266103.55,"Extant"
"482","Myrmeciza_laemosticta","Thamnophilidae","Passeriformes","Myrmeciza_laemosticta",19.5,11.3,4.4,4.6,26.4,64,5.8,58,9.1,45,25,"Forest",1,1,"Carnivore","Invertivore","Generalist",5.24,11.09,7.9,-75.69,125059.14,"Extant"
"483","Myrmeciza_longipes","Thamnophilidae","Passeriformes","Myrmeciza_longipes",20.3,12,4.3,4.5,29.2,64.8,4,61.3,6.4,53.1,27.9,"Woodland",1,1,"Carnivore","Invertivore","Terrestrial",-2.5,12.36,6.41,-65.33,1110901.77,"Extant"
"484","Myrmeciza_loricata","Thamnophilidae","Passeriformes","Myrmeciza_loricata",17.4,9.5,3.6,3.6,25.3,59.8,6,54.8,9.8,65.3,15.5,"Forest",1,1,"Carnivore","Invertivore","Generalist",-23.51,-12.52,-18.67,-41.38,177950.43,"Extant"
"485","Myrmeciza_melanoceps","Thamnophilidae","Passeriformes","Myrmeciza_melanoceps",24.4,13.9,5.7,6.6,32,85.8,7,79.8,8.1,61.7,38.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.27,2.64,-3.48,-72.62,1321301.01,"Extant"
"486","Myrmeciza_nigricauda","Thamnophilidae","Passeriformes","Myrmeciza_nigricauda",19.1,11.7,4.9,5,28.2,64,5.8,59,8.9,52.3,24,"Forest",1,1,"Carnivore","Invertivore","Generalist",-3.46,6.32,1.72,-78.27,64675.02,"Extant"
"487","Myrmeciza_pelzelni","Thamnophilidae","Passeriformes","Myrmeciza_pelzelni",17.8,10.1,3.7,3.9,23,56.8,4,52.9,7,45.6,17.7,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-0.3,2.85,1.22,-66.62,58892.64,"Extant"
"488","Myrmeciza_ruficauda","Thamnophilidae","Passeriformes","Myrmeciza_ruficauda",19.1,10.9,3.8,4.7,22.6,67.1,7,60.5,10.3,51.1,26,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-19.3,-7.51,-16.77,-39.32,499.32,"Extant"
"489","Myrmeciza_squamosa","Thamnophilidae","Passeriformes","Myrmeciza_squamosa",16.3,8.8,3.7,3.7,27.2,60,5.5,55,9,64.3,18.5,"Forest",1,1,"Carnivore","Invertivore","Generalist",-30.58,-21.98,-25.18,-48.19,241730.2,"Extant"
"490","Myrmoborus_leucophrys","Thamnophilidae","Passeriformes","Myrmoborus_leucophrys",18,10.8,4.5,4.7,25.2,64.9,8.7,56.4,13.6,43.8,21.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.57,10.02,-3.46,-63.71,5113605.96,"Extant"
"491","Myrmoborus_lugubris","Thamnophilidae","Passeriformes","Myrmoborus_lugubris",19.4,11.6,5,5.2,26.5,66.7,8.3,59.2,12.6,39.9,21.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.91,1.48,-3,-63.93,290798.01,"Extant"
"492","Myrmoborus_melanurus","Thamnophilidae","Passeriformes","Myrmoborus_melanurus",17,10.3,4.7,4.8,25.2,61.8,5.2,57.2,8.5,39.8,18.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-8.37,-2.6,-4.75,-73.83,32518.28,"Extant"
"493","Myrmoborus_myotherinus","Thamnophilidae","Passeriformes","Myrmoborus_myotherinus",17.9,10.2,4.2,4.6,25.7,62,9.2,53.4,14.8,40.1,18.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.92,7.11,-6.18,-64.24,4778353.33,"Extant"
"494","Myrmochanes_hemileucus","Thamnophilidae","Passeriformes","Myrmochanes_hemileucus",18.8,11.1,4.1,3.4,20.9,53.6,7.4,47.1,13.6,33.7,12.5,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-14.98,-0.22,-5.53,-67.74,261134.97,"Extant"
"495","Myrmorchilus_strigilatus","Thamnophilidae","Passeriformes","Myrmorchilus_strigilatus",15.8,10.2,3.4,4.3,29.5,61.9,5.2,57.1,8.7,60.3,23,"Woodland",2,1,"Carnivore","Invertivore","Terrestrial",-28.53,-3.9,-15.55,-50.82,1728828.97,"Extant"
"496","Myrmornis_torquata","Thamnophilidae","Passeriformes","Myrmornis_torquata",23.7,15,4.5,5.2,24.7,90.2,11.7,80.7,13.1,37.1,46.7,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-11.95,15.46,-0.55,-58.73,3112028.57,"Extant"
"497","Myrmotherula_ambigua","Thamnophilidae","Passeriformes","Myrmotherula_ambigua",14.5,9.4,3.4,3.1,15.7,41,4.6,37.3,11,23,6.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.18,3.38,0.74,-65.38,257668.14,"Extant"
"498","Myrmotherula_assimilis","Thamnophilidae","Passeriformes","Myrmotherula_assimilis",15.6,9.5,3.5,3.3,16.4,51.5,6.7,45.7,12.7,29.5,9.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.2,-0.09,-5.2,-64.01,412230.35,"Extant"
"499","Myrmotherula_axillaris","Thamnophilidae","Passeriformes","Myrmotherula_axillaris",15,9,3.4,3.7,15.4,50.9,7.7,43.9,15.2,36.4,8.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.1,15.88,-3.92,-62.38,7982052.39,"Extant"
"500","Myrmotherula_behni","Thamnophilidae","Passeriformes","Myrmotherula_behni",14.5,8.4,3.3,3.5,16.2,54.1,6.5,47.8,11.7,31.4,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.32,7,4.23,-64.5,139424.09,"Extant"
"501","Myrmotherula_brachyura","Thamnophilidae","Passeriformes","Myrmotherula_brachyura",13.5,8.5,3.1,3,16.2,43.6,4.2,39.7,9.5,19.5,6.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.99,8.47,-3.79,-63.28,6190843.58,"Extant"
"502","Myrmotherula_cherriei","Thamnophilidae","Passeriformes","Myrmotherula_cherriei",17,10.1,3.2,3.1,16.6,50.1,4.2,46,8.3,28.6,8.2,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-4.46,6.12,2.61,-67.4,676511.23,"Extant"
"503","Myrmotherula_fluminensis","Thamnophilidae","Passeriformes","Myrmotherula_fluminensis",15,9.7,3.4,3.3,17.2,49.5,3.9,45.7,7.8,42.6,9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-22.43,-22.4,-22.42,-42.73,9.9,"Invalid"
"504","Myrmotherula_grisea","Thamnophilidae","Passeriformes","Myrmotherula_grisea",13.7,8.1,3.1,3.2,15.1,52,9.2,44.7,18,31.5,8.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.33,-12.18,-15.48,-67.64,67024.25,"Extant"
"505","Myrmotherula_gularis","Thamnophilidae","Passeriformes","Myrmotherula_gularis",15.4,8.6,3.3,3.4,15.7,51.8,5.6,46.9,11,32.5,11.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.72,-18.12,-23.53,-47.9,500928.79,"Extant"
"506","Myrmotherula_guttata","Thamnophilidae","Passeriformes","Myrmotherula_guttata",16.2,9.1,3.4,3.5,18.3,51.5,5.5,45.1,10.5,24.5,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.4,8.16,2.41,-59.15,1694815.8,"Extant"
"507","Myrmotherula_gutturalis","Thamnophilidae","Passeriformes","Myrmotherula_gutturalis",14.9,8.9,3.7,3.9,15.7,50.1,6.3,44.4,12.6,41.5,9.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.2,7.58,1.99,-56.65,1094090.89,"Extant"
"508","Myrmotherula_hauxwelli","Thamnophilidae","Passeriformes","Myrmotherula_hauxwelli",15,8.5,3.6,3.4,18.9,50.5,7.8,43.2,15.6,24.8,10.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.44,4.38,-6.55,-63.34,4248364.67,"Extant"
"509","Myrmotherula_ignota","Thamnophilidae","Passeriformes","Myrmotherula_ignota",12.7,8,3.1,3,15.8,42.1,4.4,38.3,9.9,18.2,7.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.47,9.64,-1.56,-72.13,1558811.94,"Extant"
"510","Myrmotherula_iheringi","Thamnophilidae","Passeriformes","Myrmotherula_iheringi",14.3,8.4,3.3,3.4,15.4,49.5,10.5,42.9,20.2,26.1,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.53,-2.14,-7.6,-65.26,1149280.58,"Extant"
"511","Myrmotherula_klagesi","Thamnophilidae","Passeriformes","Myrmotherula_klagesi",15.2,8.9,3.5,3.2,16.2,46.9,5.1,42.9,10.7,28.6,7.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.75,1.76,-2.19,-58.8,56287.31,"Extant"
"512","Myrmotherula_longicauda","Thamnophilidae","Passeriformes","Myrmotherula_longicauda",15.7,8.6,3.4,3.1,17.7,48,5.2,43.3,11,34.5,8.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-16.9,1.5,-8.69,-73.69,153775.14,"Extant"
"513","Myrmotherula_longipennis","Thamnophilidae","Passeriformes","Myrmotherula_longipennis",15.3,9.4,3.6,3.4,15.6,56.6,10.3,46.3,18.2,32,9.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.21,8.51,-2.48,-62.6,5117183.47,"Extant"
"514","Myrmotherula_luctuosa","Thamnophilidae","Passeriformes","Myrmotherula_luctuosa",15,9.3,3.3,3.5,15.9,52.1,7.8,46.1,14.6,36.8,8.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.1,-6.24,-17.39,-40.24,247649.4,"Extant"
"515","Myrmotherula_menetriesii","Thamnophilidae","Passeriformes","Myrmotherula_menetriesii",15.6,9.8,3.7,3.5,16.1,52.3,7.6,45.7,14.4,29.8,8.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.83,8.35,-3.5,-62.91,6331647.42,"Extant"
"516","Myrmotherula_minor","Thamnophilidae","Passeriformes","Myrmotherula_minor",12.7,7.7,3.1,3.4,15.4,47.9,5,43.5,10.4,29.1,6.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-26.31,-16.81,-22.98,-44.63,4980.73,"Extant"
"517","Myrmotherula_multostriata","Thamnophilidae","Passeriformes","Myrmotherula_multostriata",14,8.4,3.2,3,15.2,46.9,4.8,42.6,9.8,23,8,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-15.28,5.97,-6.12,-62.96,4644153.98,"Extant"
"518","Myrmotherula_pacifica","Thamnophilidae","Passeriformes","Myrmotherula_pacifica",15.3,9.7,3.6,3.2,17.5,50.6,5.4,46.1,10.7,28,10.1,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-2.81,9.62,5.75,-76.77,236644.01,"Extant"
"519","Myrmotherula_schisticolor","Thamnophilidae","Passeriformes","Myrmotherula_schisticolor",15.5,8.2,3.3,3.4,15.6,54.9,7.3,48.7,13.4,36.9,9.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.9,17.22,4.8,-78.01,534175.27,"Extant"
"520","Myrmotherula_sclateri","Thamnophilidae","Passeriformes","Myrmotherula_sclateri",14.9,9.2,3.2,3.1,16.4,44.3,6,39.8,13.2,22,8.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.98,-1.76,-7.99,-62.24,2651999.98,"Extant"
"521","Myrmotherula_snowi","Thamnophilidae","Passeriformes","Myrmotherula_snowi",13.9,9.1,3.5,3.8,14.2,51.3,6,46.8,11.4,32.6,9.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.28,-9.13,-9.2,-35.9,197.95,"Extant"
"522","Myrmotherula_sunensis","Thamnophilidae","Passeriformes","Myrmotherula_sunensis",12.5,8,3.3,3.4,15,52.2,7.9,45.8,14.8,26.4,9.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.57,3.21,-2.11,-74.62,178742.4,"Extant"
"523","Myrmotherula_surinamensis","Thamnophilidae","Passeriformes","Myrmotherula_surinamensis",15.2,9.2,3.4,3.1,16.9,49.1,6,43.9,12.1,23.8,8.3,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",-2.46,9.05,3.75,-59.91,1277565.14,"Extant"
"524","Myrmotherula_unicolor","Thamnophilidae","Passeriformes","Myrmotherula_unicolor",12.4,7.7,3,3.1,15.8,48.2,6.2,43.7,12.9,35.6,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.87,-22.15,-25.56,-47.48,69111.62,"Extant"
"525","Myrmotherula_urosticta","Thamnophilidae","Passeriformes","Myrmotherula_urosticta",12.9,9,3.4,3.3,14.6,50.3,5.5,44.4,10.9,30.2,8.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-22.41,-12.59,-17.55,-39.82,3033.06,"Extant"
"526","Neoctantes_niger","Thamnophilidae","Passeriformes","Neoctantes_niger",20.1,12.2,4.5,6.8,23.9,74.2,8.1,68.7,10.7,54.3,32,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.54,1.99,-3.45,-71.27,1350489.13,"Extant"
"527","Percnostola_arenarum","Thamnophilidae","Passeriformes","Percnostola_arenarum",19.4,11.6,4.6,4.9,27.6,65.5,7.4,59.5,11.3,50.3,23,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.62,-3.62,-4.16,-74.34,8817.12,"Extant"
"528","Percnostola_lophotes","Thamnophilidae","Passeriformes","Percnostola_lophotes",21.6,12.3,5.1,5.8,30.7,74.3,7.9,67,10.6,54.7,28,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.08,-8.37,-11.18,-71.31,202927.68,"Extant"
"529","Percnostola_rufifrons","Thamnophilidae","Passeriformes","Percnostola_rufifrons",20.5,12.2,5,5.4,28.2,71.2,10.7,62.7,15,56.5,23.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.59,7.16,1.45,-58.72,1139425.12,"Extant"
"530","Phaenostictus_mcleannani","Thamnophilidae","Passeriformes","Phaenostictus_mcleannani",23.4,13.9,5.1,6.9,32.2,89.8,12.5,79.1,13.7,83.2,51.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.02,16.03,9.04,-81.1,254363.89,"Extant"
"531","Phlegopsis_erythroptera","Thamnophilidae","Passeriformes","Phlegopsis_erythroptera",21.2,12.1,4.9,5.9,33.3,92.6,10.3,84.1,11.1,65,54.6,"Forest",1,2,"Carnivore","Invertivore","Insessorial",-11.9,3.48,-3.71,-68.94,2093169.39,"Extant"
"532","Phlegopsis_nigromaculata","Thamnophilidae","Passeriformes","Phlegopsis_nigromaculata",21.1,11.6,4.7,5.7,30.8,86.8,9.7,78,11.1,57.6,45.2,"Forest",1,2,"Carnivore","Invertivore","Insessorial",-17.79,3.49,-6.92,-62.91,3887704.81,"Extant"
"533","Pithys_albifrons","Thamnophilidae","Passeriformes","Pithys_albifrons",18.4,11.6,4.4,4.4,22.1,69.6,11.1,59.7,15.6,37.9,19.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.22,8.34,0.63,-64.87,3102848.35,"Extant"
"534","Pithys_castaneus","Thamnophilidae","Passeriformes","Pithys_castaneus",18.8,11.9,4.8,5.3,23.6,79.5,9.9,69.6,12.4,53.8,29.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.86,-4.25,-4.65,-77.08,215.51,"Extant"
"535","Pygiptila_stellaris","Thamnophilidae","Passeriformes","Pygiptila_stellaris",21.9,13.7,6.3,6.8,20,76.8,9.4,67.6,12.3,40.5,24.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.61,7.42,-3.77,-64.02,4691696.06,"Extant"
"536","Pyriglena_atra","Thamnophilidae","Passeriformes","Pyriglena_atra",18.4,11.1,4.5,5.4,28,76.4,7,70.6,8.9,72.8,32,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.64,-11.17,-12.11,-38.05,4969.97,"Extant"
"537","Pyriglena_leuconota","Thamnophilidae","Passeriformes","Pyriglena_leuconota",19.9,11.1,4.6,5.6,30.1,75.6,7,69.2,9.2,75.5,32.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-21.11,2.14,-9.69,-55.78,1982603.49,"Extant"
"538","Pyriglena_leucoptera","Thamnophilidae","Passeriformes","Pyriglena_leucoptera",18.9,11,4.2,5.1,29.7,78,8.2,71.2,10.3,75.7,28.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.94,-13.38,-22.45,-48.41,1228571.5,"Extant"
"539","Rhegmatorhina_berlepschi","Thamnophilidae","Passeriformes","Rhegmatorhina_berlepschi",17.8,11.9,5,5.1,27.7,78.7,9.4,70.9,11.7,53.3,31.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.93,-1.94,-3.46,-56.59,68143.22,"Extant"
"540","Rhegmatorhina_cristata","Thamnophilidae","Passeriformes","Rhegmatorhina_cristata",20,12.6,5,5.2,28,75.1,8.6,68.1,11.7,55,31.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.82,1.79,-0.61,-67.06,267428.7,"Extant"
"541","Rhegmatorhina_gymnops","Thamnophilidae","Passeriformes","Rhegmatorhina_gymnops",18.9,11.9,4.7,4.9,26.8,76.5,7.9,68.6,10.4,50,28.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.5,-1.68,-5.23,-54.89,157613.65,"Extant"
"542","Rhegmatorhina_hoffmannsi","Thamnophilidae","Passeriformes","Rhegmatorhina_hoffmannsi",19.4,12.2,4.7,5,28.4,78.9,9.8,68.8,12.2,50.8,31.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.08,-3.36,-9.68,-59.74,646225.64,"Extant"
"543","Rhegmatorhina_melanosticta","Thamnophilidae","Passeriformes","Rhegmatorhina_melanosticta",19,12,4.6,5.2,27.5,77.1,9.6,68.6,12.3,48.9,31,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.33,2.99,-6.36,-70.53,1909667.49,"Extant"
"544","Rhopornis_ardesiacus","Thamnophilidae","Passeriformes","Rhopornis_ardesiacus",20.8,11.8,4.1,4.7,31.3,71.1,3.4,61.8,4.9,87.7,26.3,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-16.1,-13.08,-13.79,-40.16,2437.29,"Extant"
"545","Sakesphorus_bernardi","Thamnophilidae","Passeriformes","Sakesphorus_bernardi",23.2,13.6,5.2,7.5,28.7,79,7.1,71.8,9,64.2,34.4,"Woodland",2,1,"Carnivore","Invertivore","Generalist",-9.71,-0.16,-4.67,-80.02,105409.97,"Extant"
"546","Sakesphorus_canadensis","Thamnophilidae","Passeriformes","Sakesphorus_canadensis",22.6,12.9,6,6.6,24.7,71.3,6.9,66.5,9.4,57.4,24.4,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-8.53,12.49,5.31,-65.99,1893173.12,"Extant"
"547","Sakesphorus_cristatus","Thamnophilidae","Passeriformes","Sakesphorus_cristatus",17.4,11.1,5.7,5.6,23.4,66.9,6.2,60.4,9.7,58.3,17.7,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-19.29,-2.84,-10.41,-40.64,1141026.65,"Extant"
"548","Sakesphorus_luctuosus","Thamnophilidae","Passeriformes","Sakesphorus_luctuosus",24.1,14,6.1,6.9,25,79.3,8.5,71.9,10.6,65.4,31.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.16,1.2,-6.34,-54.76,1618420.86,"Extant"
"549","Sakesphorus_melanonotus","Thamnophilidae","Passeriformes","Sakesphorus_melanonotus",21,12.3,5,6.6,24.8,75.9,6.6,69.8,8.7,62.8,25.5,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",7.29,12.46,10.53,-72.1,113947.78,"Extant"
"550","Sakesphorus_melanothorax","Thamnophilidae","Passeriformes","Sakesphorus_melanothorax",23.4,12.8,5.8,7.2,24.7,78.3,5.9,72.7,7.4,69.5,31.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.07,6,3.17,-54.61,301847.86,"Extant"
"551","Schistocichla_brunneiceps","Thamnophilidae","Passeriformes","Schistocichla_brunneiceps",18.5,11,4.5,4.8,25.5,66.2,5.3,62.4,8,54.7,25.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",-14.26,-11.43,-12.78,-71.44,54557.95,"Extant"
"552","Schistocichla_caurensis","Thamnophilidae","Passeriformes","Schistocichla_caurensis",24.1,13.8,5,6.1,29.3,84.5,8.5,76.5,10.1,77.1,39.4,"Forest",1,1,"Carnivore","Invertivore","Generalist",0.65,7.58,4.82,-65.06,240244,"Extant"
"553","Schistocichla_humaythae","Thamnophilidae","Passeriformes","Schistocichla_humaythae",21.5,12.7,4.6,5.2,25.6,68.4,6.3,63,9.2,53,25.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",-11.47,-2.39,-5.67,-64.3,370620.41,"Extant"
"554","Schistocichla_leucostigma","Thamnophilidae","Passeriformes","Schistocichla_leucostigma",21.9,12.3,4.5,4.9,26.2,66.1,6.3,60.8,9.5,56.4,25.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",-14.05,7.99,-0.89,-65.66,2969595.64,"Extant"
"555","Schistocichla_rufifacies","Thamnophilidae","Passeriformes","Schistocichla_rufifacies",20.7,12.2,4.6,4.7,25.8,66.9,5.8,61.2,8.5,56.3,25.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",-10.13,-1.56,-5.4,-57.46,473471.48,"Extant"
"556","Schistocichla_saturata","Thamnophilidae","Passeriformes","Schistocichla_saturata",19.1,11.2,4.5,4.8,25,64.3,5.8,57.9,9,59.9,25.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",4.54,6.06,5.42,-61.08,47946.34,"Extant"
"557","Schistocichla_schistacea","Thamnophilidae","Passeriformes","Schistocichla_schistacea",19,10.7,4.4,4.7,25.3,64.3,6.8,57.9,10.7,48,23.8,"Forest",1,1,"Carnivore","Invertivore","Generalist",-9.24,0.65,-4.72,-71.4,526174.02,"Extant"
"558","Sclateria_naevia","Thamnophilidae","Passeriformes","Sclateria_naevia",24.5,14.9,4.2,4.4,25.2,68.6,8.7,61.3,12.8,51.5,24.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.98,10.84,-2.47,-62.01,5202849.77,"Extant"
"559","Stymphalornis_acutirostris","Thamnophilidae","Passeriformes","Stymphalornis_acutirostris",15.4,9.8,3.2,3.1,20.4,50.5,5,47.4,9.6,61.3,10,"Wetland",1,1,"Carnivore","Invertivore","Insessorial",-29.39,-23.08,-25.24,-47.81,1368.62,"Extant"
"560","Taraba_major","Thamnophilidae","Passeriformes","Taraba_major",26.3,16.9,7,10.2,33.7,90.6,4.8,87.1,5.2,81,59.2,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-31.57,18.76,-7.52,-59.33,12899627.84,"Extant"
"561","Terenura_callinota","Thamnophilidae","Passeriformes","Terenura_callinota",15.8,8.3,2.9,3.1,14.2,52.7,6.5,46.7,12.1,41.3,7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13,10.54,-1.98,-76.32,227242.25,"Extant"
"562","Terenura_humeralis","Thamnophilidae","Passeriformes","Terenura_humeralis",14.1,9,3.3,3.3,14.1,48.7,7.8,41.7,16,35.4,7.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.62,-0.53,-7.42,-69.86,1272005.55,"Extant"
"563","Terenura_maculata","Thamnophilidae","Passeriformes","Terenura_maculata",13.8,8.6,2.6,2.9,15.6,43.3,3.6,39.7,8.2,41.1,6.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.03,-13.26,-22.45,-47.4,783959.13,"Extant"
"564","Terenura_sharpei","Thamnophilidae","Passeriformes","Terenura_sharpei",13.7,8.6,3,3,14.8,52.6,9.7,43,18.5,44,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.14,-12.78,-14.8,-68.51,24281.18,"Extant"
"565","Terenura_sicki","Thamnophilidae","Passeriformes","Terenura_sicki",13,8,3,2.7,14.3,43.9,4,39.8,9,38.5,6.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.37,-7.5,-9.03,-36.03,132.4,"Extant"
