"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"376","Myiophobus_inornatus","Tyrannidae","Passeriformes","Myiophobus_inornatus",11.9,6.1,4,3,17,62,12.2,49.8,19.6,49.9,11.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.31,-11.96,-14.78,-68.99,63282.28,"Extant"
"377","Myiophobus_lintoni","Tyrannidae","Passeriformes","Myiophobus_lintoni",16.2,7,4.6,3.3,16.5,59,9.8,49.2,16.5,48.7,9.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.24,-2.65,-3.67,-79.04,11695.68,"Extant"
"378","Myiophobus_ochraceiventris","Tyrannidae","Passeriformes","Myiophobus_ochraceiventris",13.4,6.1,4,3,18,65.8,10.7,55.1,16.2,65.4,10.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.34,-5.16,-11.75,-73.23,92901.37,"Extant"
"379","Myiophobus_phoenicomitra","Tyrannidae","Passeriformes","Myiophobus_phoenicomitra",11.8,6.6,4.7,3.5,15.6,62.2,14.2,48,22.9,53,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.68,7.14,-0.42,-77.74,45578.52,"Extant"
"380","Myiophobus_pulcher","Tyrannidae","Passeriformes","Myiophobus_pulcher",12.4,5.1,3.4,2.5,15.4,54.1,8.4,45.7,15.6,42.1,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.93,7.06,0.5,-75.42,92358.67,"Extant"
"381","Myiophobus_roraimae","Tyrannidae","Passeriformes","Myiophobus_roraimae",12.9,7.3,5,3.4,17.2,66.4,11.9,54.5,18,59,13.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.12,7.1,4.58,-64.32,247059.83,"Extant"
"382","Myiornis_albiventris","Tyrannidae","Passeriformes","Myiornis_albiventris",10.5,6.4,3.6,2.8,13,37.4,4.5,33,11.9,24,5.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.37,-4.05,-13.25,-69.99,153561.37,"Extant"
"383","Myiornis_atricapillus","Tyrannidae","Passeriformes","Myiornis_atricapillus",11.7,7.2,3.8,2.9,12.8,34.5,5.2,29.3,14.9,16.1,5.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.11,10.73,6.2,-77.73,184278.95,"Extant"
"384","Myiornis_auricularis","Tyrannidae","Passeriformes","Myiornis_auricularis",11.3,6.7,3.2,2.6,13.6,39.8,4.1,35.7,10.2,27.5,5.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.34,-12.77,-23.42,-49.18,1267042.85,"Extant"
"385","Myiornis_ecaudatus","Tyrannidae","Passeriformes","Myiornis_ecaudatus",10.2,6.3,3.1,3,11.5,32,4.7,26.8,15,16.6,5.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.66,10.84,-4.28,-62.62,6431271.74,"Extant"
"386","Myiotheretes_fumigatus","Tyrannidae","Passeriformes","Myiotheretes_fumigatus",23.7,13.4,7.1,5.3,23.4,110.1,23.6,86.5,21.4,84.8,33.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-13.33,10.75,0.34,-75.63,214456.43,"Extant"
"387","Myiotheretes_fuscorufus","Tyrannidae","Passeriformes","Myiotheretes_fuscorufus",21.8,12.2,6.6,5.2,23.1,101,22.1,78.9,21.8,80.7,31.7,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-17.88,-9.43,-13.87,-70.93,109817.51,"Extant"
"388","Myiotheretes_pernix","Tyrannidae","Passeriformes","Myiotheretes_pernix",24.8,16,7.7,5.7,23.9,100,19.8,80.2,19.8,83.8,33,"Forest",2,1,"Carnivore","Invertivore","Insessorial",10.68,11.18,10.93,-73.83,546.69,"Extant"
"389","Myiotheretes_striaticollis","Tyrannidae","Passeriformes","Myiotheretes_striaticollis",27.4,16.1,8.2,6.9,25.3,140.1,36.2,103.7,25.8,98.8,61.2,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-27.32,11.15,-9.89,-72.58,632466.9,"Extant"
"390","Myiotriccus_ornatus","Tyrannidae","Passeriformes","Myiotriccus_ornatus",13.1,6.7,4.8,3.4,15,61.6,11.8,49.1,19.4,47.1,9.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.83,8.42,-0.21,-76.16,244299.7,"Extant"
"391","Myiozetetes_cayanensis","Tyrannidae","Passeriformes","Myiozetetes_cayanensis",14.4,9.8,5.4,4.6,20.4,84.1,12.8,70,15.4,71.4,25.9,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-23.1,12.46,-4.9,-58.04,7536061.77,"Extant"
"392","Myiozetetes_granadensis","Tyrannidae","Passeriformes","Myiozetetes_granadensis",17.8,9.8,5.7,5.1,17.8,86.6,14.2,73.8,16.2,66.8,29.3,"Forest",2,1,"Omnivore","Invertivore","Insessorial",-17.98,15.88,-3.2,-70.69,3322072.64,"Extant"
"393","Myiozetetes_luteiventris","Tyrannidae","Passeriformes","Myiozetetes_luteiventris",13.3,8,5,4,14.8,73.6,13.3,60.7,18,62.6,19,"Forest",2,1,"Omnivore","Invertivore","Insessorial",-13.42,7.55,-3.95,-64.54,3959233.08,"Extant"
"394","Myiozetetes_similis","Tyrannidae","Passeriformes","Myiozetetes_similis",17.4,9.7,5.5,4.9,19.6,87,14.5,73.8,16.4,69.1,28,"Shrubland",2,2,"Carnivore","Invertivore","Insessorial",-27.92,27.34,-4.5,-62.23,10242322.01,"Extant"
"395","Neopipo_cinnamomea","Tyrannidae","Passeriformes","Neopipo_cinnamomea",10.2,6.6,3,2.8,13.7,50.4,10.6,40.5,20.7,34.8,7.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.97,7.7,-3.59,-64.4,3575202.38,"Extant"
"396","Neoxolmis_rufiventris","Tyrannidae","Passeriformes","Neoxolmis_rufiventris",23.6,13.2,5.9,5.7,36.2,151.8,60.5,86.6,41.1,91.3,77,"Grassland",3,3,"Carnivore","Invertivore","Insessorial",-55.37,-41.99,-48.48,-69.35,322175.73,"Extant"
"397","Nesotriccus_ridgwayi","Tyrannidae","Passeriformes","Nesotriccus_ridgwayi",16.5,10,4.6,3.3,20.6,60.5,10.1,50.4,16.7,53.8,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",5.5,5.56,5.53,-87.06,24.76,"Extant"
"398","Ochthoeca_cinnamomeiventris","Tyrannidae","Passeriformes","Ochthoeca_cinnamomeiventris",13.6,7.2,5.1,3.4,18.1,63.3,10.9,52.6,17.2,54.4,12,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",-5.41,7.84,3.14,-75.77,174511.37,"Extant"
"399","Ochthoeca_diadema","Tyrannidae","Passeriformes","Ochthoeca_diadema",12.7,6.8,4.1,3.5,19.3,63,11,52.4,17.3,55.1,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.04,11.17,4.09,-74.96,130712.81,"Extant"
"400","Ochthoeca_frontalis","Tyrannidae","Passeriformes","Ochthoeca_frontalis",12.1,6.3,3.5,3.3,21,65.2,9.5,55.5,14.7,57.5,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.17,7.3,-5.94,-74.39,229755.72,"Extant"
"401","Ochthoeca_fumicolor","Tyrannidae","Passeriformes","Ochthoeca_fumicolor",15.3,8.3,3.9,3.6,23.9,82.7,15.7,67,19,74.7,16.6,"Grassland",2,1,"Carnivore","Invertivore","Insessorial",-17.54,10.03,-3.13,-74.62,258028.46,"Extant"
"402","Ochthoeca_jelskii","Tyrannidae","Passeriformes","Ochthoeca_jelskii",12.8,6.7,3.8,3,21.2,65.8,9,56.7,13.8,58.5,11.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.78,-3.83,-7.51,-78.19,73769.99,"Extant"
"403","Ochthoeca_leucophrys","Tyrannidae","Passeriformes","Ochthoeca_leucophrys",14.8,8.7,3.7,3.5,21.8,75.7,13.5,62.2,17.8,68.1,13.1,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-31.33,-2.75,-18.63,-69.55,781892.76,"Extant"
"404","Ochthoeca_nigrita","Tyrannidae","Passeriformes","Ochthoeca_nigrita",13.3,7.2,4.6,3.2,18.5,61.4,11.6,49.8,18.8,46,10.9,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",7.86,9.52,8.64,-71.22,8206.93,"Extant"
"405","Ochthoeca_oenanthoides","Tyrannidae","Passeriformes","Ochthoeca_oenanthoides",15.9,8.9,4,3.7,21.9,82.1,16.1,65.9,19.7,68.4,17.7,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-29.4,-7.7,-17.79,-69.32,624271.79,"Extant"
"406","Ochthoeca_piurae","Tyrannidae","Passeriformes","Ochthoeca_piurae",13.6,7.5,4.1,3.3,19.6,60,8.5,51.5,14.1,54.2,8.9,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-9.87,-5.49,-7.81,-78.54,20071.86,"Extant"
"407","Ochthoeca_pulchella","Tyrannidae","Passeriformes","Ochthoeca_pulchella",14.2,6.5,4,3.4,19.7,64.6,10.8,53.9,16.7,57.5,12,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.81,-4.99,-12.95,-71.72,116794.53,"Extant"
"408","Ochthoeca_rufipectoralis","Tyrannidae","Passeriformes","Ochthoeca_rufipectoralis",13.7,6.5,3.5,3,19.8,66.3,13,53.3,19.6,61.5,10,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-17.64,11.09,-4.98,-74.79,333647.74,"Extant"
"409","Ochthoeca_thoracica","Tyrannidae","Passeriformes","Ochthoeca_thoracica",13,7.1,4.7,3.4,19.2,67.5,12.1,55.5,17.9,61.4,10.8,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",-17.8,-5.16,-12.78,-72.02,124837.51,"Extant"
"410","Ochthornis_littoralis","Tyrannidae","Passeriformes","Ochthornis_littoralis",14.5,8.2,4.6,3.2,17.2,70.2,12.3,57.5,17.6,54.6,13.4,"Riverine",3,1,"Carnivore","Invertivore","Insessorial",-17.65,7.54,-3.78,-65.95,4562555.95,"Extant"
"411","Oncostoma_cinereigulare","Tyrannidae","Passeriformes","Oncostoma_cinereigulare",13.8,7.2,4.2,3.6,15.3,48.5,5.5,42,11.6,37.3,6.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",8.03,21.48,15.85,-88.82,588153.9,"Extant"
"412","Oncostoma_olivaceum","Tyrannidae","Passeriformes","Oncostoma_olivaceum",14.1,7.3,4.1,3.6,15.5,45,6,39.8,13,32.6,6.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",5.28,11.36,8.38,-75.43,226322.4,"Extant"
"413","Onychorhynchus_coronatus","Tyrannidae","Passeriformes","Onychorhynchus_coronatus",22.1,13.8,7.4,4.5,15.8,73.9,15.7,58,21.2,59.7,14,"Forest",1,2,"Carnivore","Invertivore","Insessorial",-16.87,10.77,-3.27,-63.07,5973721.86,"Extant"
"414","Onychorhynchus_mexicanus","Tyrannidae","Passeriformes","Onychorhynchus_mexicanus",22.1,13.2,8.2,4.4,15.8,81.7,16.3,65.8,19.9,66.8,19,"Forest",1,1,"Carnivore","Invertivore","Insessorial",6.19,21.61,13.17,-83.19,888001,"Extant"
"415","Onychorhynchus_occidentalis","Tyrannidae","Passeriformes","Onychorhynchus_occidentalis",26.3,15.8,8.1,3.8,15.7,79.9,12,67.9,14.9,66.2,14.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.96,1.05,-2.32,-79.79,7472.25,"Extant"
"416","Onychorhynchus_swainsoni","Tyrannidae","Passeriformes","Onychorhynchus_swainsoni",27.9,17.2,8.4,4.8,16.6,86.5,14.8,71.7,17,69,17,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-25.91,-16.41,-24.16,-47.12,38092.82,"Extant"
"417","Ornithion_brunneicapillus","Tyrannidae","Passeriformes","Ornithion_brunneicapillus",9.3,5.3,3,3.7,12.9,43.5,5.5,38,12.6,27.1,7.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.56,11.4,6.5,-76.32,282994.63,"Extant"
"418","Ornithion_inerme","Tyrannidae","Passeriformes","Ornithion_inerme",9.6,5.7,3.1,3.1,12.8,43.7,8.1,34.7,18.8,31.6,7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-22.23,8.63,-4.29,-61.61,6701180.64,"Extant"
"419","Ornithion_semiflavum","Tyrannidae","Passeriformes","Ornithion_semiflavum",8.8,5.4,3,3.2,13.4,44.8,9.1,35.7,20.2,25,6.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",8.33,18.73,15.51,-88.86,257158.92,"Extant"
"420","Phaeomyias_murina","Tyrannidae","Passeriformes","Phaeomyias_murina",11.1,6.3,4,3.2,18.7,55,8.5,46.2,15.4,51.2,10,"Shrubland",2,1,"Omnivore","Invertivore","Insessorial",-30.37,12.46,-8,-57.04,10817801.09,"Extant"
"421","Phaeomyias_tumbezana","Tyrannidae","Passeriformes","Phaeomyias_tumbezana",12.1,6.3,3.6,3,19.1,60.8,9.3,51.5,15.2,58.5,11.5,"Shrubland",2,1,"Omnivore","Invertivore","Insessorial",-10,-0.23,-5.04,-79.72,123816.24,"Extant"
"422","Phelpsia_inornatus","Tyrannidae","Passeriformes","Phelpsia_inornatus",17.9,10.5,6.3,4.8,22.4,98,19,79,19.3,84.5,29.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",5.22,10.45,8.23,-67.09,278027.72,"Extant"
"423","Phyllomyias_burmeisteri","Tyrannidae","Passeriformes","Phyllomyias_burmeisteri",11.4,6.9,3.5,3.4,15.3,63.9,14.9,48.8,23.3,48.1,11.1,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-30.18,-13.9,-23.46,-50.34,971005.03,"Extant"
"424","Phyllomyias_cinereiceps","Tyrannidae","Passeriformes","Phyllomyias_cinereiceps",10.4,5.2,2.9,2.3,14.4,62.9,14.1,48.8,22.4,46.1,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.04,7.56,-3.2,-75.96,144525.03,"Extant"
"425","Phyllomyias_fasciatus","Tyrannidae","Passeriformes","Phyllomyias_fasciatus",9.8,5.8,3.6,3.1,15.2,57.2,10,47.2,17.5,49.1,10.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-32.17,-2.37,-15.56,-46.53,3909215.38,"Extant"
"426","Phyllomyias_griseiceps","Tyrannidae","Passeriformes","Phyllomyias_griseiceps",9,4.9,3.7,3.1,14.2,51.6,9.2,42,18,45.2,7.2,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-12.12,11.36,3.46,-68.77,707633.09,"Extant"
"427","Phyllomyias_griseocapilla","Tyrannidae","Passeriformes","Phyllomyias_griseocapilla",9.5,5.2,3.3,3.1,15.7,56.5,8,48.5,14.2,46.8,8,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-29.8,-14.3,-22.35,-44.42,190093.2,"Extant"
"428","Phyllomyias_nigrocapillus","Tyrannidae","Passeriformes","Phyllomyias_nigrocapillus",8.5,4.1,2.7,2.8,15.7,60.1,10.7,49,18,47.5,9.5,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-13.18,11.19,-0.49,-75.87,254835.7,"Extant"
"429","Phyllomyias_plumbeiceps","Tyrannidae","Passeriformes","Phyllomyias_plumbeiceps",8.9,5.2,3.3,2.9,15.7,59.8,11.8,47.2,20,55.2,10.3,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-12.97,5.83,-4.69,-76.22,71922.73,"Extant"
"430","Phyllomyias_reiseri","Tyrannidae","Passeriformes","Phyllomyias_reiseri",7.9,5.1,3.4,3.2,14.5,57.1,10.3,46.8,18.1,52.9,7.5,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-24.04,-8.45,-16.02,-50.01,650161.75,"Extant"
"431","Phyllomyias_sclateri","Tyrannidae","Passeriformes","Phyllomyias_sclateri",10.8,5.5,3.1,3.2,17,60.1,11.7,48.4,19.5,55.7,9.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.21,-12.71,-19.44,-66.26,87000.01,"Extant"
"432","Phyllomyias_urichi","Tyrannidae","Passeriformes","Phyllomyias_urichi",10.7,5.8,3.5,3.2,15.8,56.6,10.3,46.4,18.2,55,9.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",9.91,10.69,10.13,-63.86,1078.78,"Extant"
"433","Phyllomyias_uropygialis","Tyrannidae","Passeriformes","Phyllomyias_uropygialis",10.8,5.1,3.1,2.9,16.8,59.9,10.4,49.5,17.3,46.6,9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.11,9.04,-8.98,-72.44,232128.96,"Extant"
"434","Phyllomyias_virescens","Tyrannidae","Passeriformes","Phyllomyias_virescens",10.6,5.3,3,3,16.5,60.3,12.6,52.1,19.6,60.5,8.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-31.71,-18.89,-24.92,-50.7,1029199.71,"Extant"
"435","Phyllomyias_weedeni","Tyrannidae","Passeriformes","Phyllomyias_weedeni",10,5.5,3.7,3.1,14.1,53.7,8.5,45.2,15.9,47,8.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.98,-13.58,-14.62,-68.01,14034.04,"Extant"
"436","Phyllomyias_zeledoni","Tyrannidae","Passeriformes","Phyllomyias_zeledoni",9.6,5.5,3.5,3,13.8,59.1,14.2,45,23.8,44.5,10.3,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-13.72,11.22,0.94,-74.28,92249.44,"Extant"
"437","Phylloscartes_beckeri","Tyrannidae","Passeriformes","Phylloscartes_beckeri",11.2,7,3.4,3,17.7,53.8,9,44.8,16.8,55.6,8.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.45,-11.75,-13.43,-40.82,2304.78,"Extant"
"438","Phylloscartes_ceciliae","Tyrannidae","Passeriformes","Phylloscartes_ceciliae",10.5,6.3,3.1,2.8,15.1,52.7,8.6,44.7,16,53.5,7.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.4,-6.99,-8.3,-35.95,18944.19,"Extant"
"439","Phylloscartes_chapmani","Tyrannidae","Passeriformes","Phylloscartes_chapmani",11.8,6.8,3.4,3,16.3,57,10.2,46.8,17.9,55.2,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.78,6.67,5.07,-64.19,175661.16,"Extant"
"440","Phylloscartes_difficilis","Tyrannidae","Passeriformes","Phylloscartes_difficilis",11.8,6.2,3.2,2.5,18,52.8,6.2,46.5,11.7,52.8,6.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.03,-19.74,-24.98,-47.01,153868.01,"Extant"
"441","Phylloscartes_eximius","Tyrannidae","Passeriformes","Phylloscartes_eximius",10.9,6.2,3.4,2.8,14.9,53,9.2,43.8,17.4,48.5,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.5,-18.13,-23.23,-49.08,1008457.47,"Extant"
"442","Phylloscartes_flaviventris","Tyrannidae","Passeriformes","Phylloscartes_flaviventris",10.8,5.9,3.4,2.5,15.5,48,9.7,38.4,20.2,49,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",10.19,10.47,10.33,-67.17,5225.56,"Extant"
"443","Phylloscartes_flavovirens","Tyrannidae","Passeriformes","Phylloscartes_flavovirens",11.9,7.7,3.6,2.9,16,51.5,9.9,41.6,19.2,50,8.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",7.54,9.35,8.63,-78.36,17272.59,"Extant"
"444","Phylloscartes_gualaquizae","Tyrannidae","Passeriformes","Phylloscartes_gualaquizae",10.9,6.3,3.8,2.9,15,49.8,6.4,43.3,13,48.6,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.18,2.24,-1.66,-77.45,24658.75,"Extant"
"445","Phylloscartes_kronei","Tyrannidae","Passeriformes","Phylloscartes_kronei",9.1,7,3.6,3.6,17.8,50.6,9,41.7,17.5,51.3,8.3,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-29.77,-24.07,-26.29,-48.48,5479.39,"Extant"
"446","Phylloscartes_lanyoni","Tyrannidae","Passeriformes","Phylloscartes_lanyoni",9.3,6.6,3.1,2.7,14.2,50.5,8.5,42,16.8,45.5,8,"Forest",2,1,"Carnivore","Invertivore","Insessorial",5.3,7.57,6.1,-74.55,1563.29,"Extant"
"447","Phylloscartes_nigrifrons","Tyrannidae","Passeriformes","Phylloscartes_nigrifrons",12,7.2,3.7,3,16.9,58.9,8.3,50.6,14.1,61.2,9.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",3.15,6.57,5.06,-63.93,172912.88,"Extant"
"448","Phylloscartes_ophthalmicus","Tyrannidae","Passeriformes","Phylloscartes_ophthalmicus",10.7,6.2,3.7,3.3,15.3,59.6,9.7,49,16.5,56.6,9.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.61,10.46,-4.05,-74.41,179706.35,"Extant"
"449","Phylloscartes_orbitalis","Tyrannidae","Passeriformes","Phylloscartes_orbitalis",12,6.7,3.6,2.7,15.3,51.5,9.8,41.8,18.9,43.5,7.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.15,0.55,-10.25,-73.4,121722.45,"Extant"
"450","Phylloscartes_oustaleti","Tyrannidae","Passeriformes","Phylloscartes_oustaleti",12.9,8.2,4,3.4,18.7,56.5,8.3,48.1,14.7,56.8,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-25.8,-18.08,-22.55,-44.2,74884.82,"Extant"
"451","Phylloscartes_parkeri","Tyrannidae","Passeriformes","Phylloscartes_parkeri",11.2,6.6,3,2.8,16.9,52,7.2,44.8,13.8,47.5,8.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.45,-8.86,-12.49,-72.15,94589,"Extant"
"452","Phylloscartes_paulista","Tyrannidae","Passeriformes","Phylloscartes_paulista",10.2,6.5,3,2.5,14.5,49.1,6.8,42.4,13.7,44.5,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.04,-19.18,-24,-49.36,473320.65,"Extant"
"453","Phylloscartes_poecilotis","Tyrannidae","Passeriformes","Phylloscartes_poecilotis",11.7,6.4,2.9,2.5,15.6,57.4,9.7,47.7,16.8,52.3,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.41,11.12,-1.44,-74.49,213006.74,"Extant"
"454","Phylloscartes_roquettei","Tyrannidae","Passeriformes","Phylloscartes_roquettei",10,6.2,2.8,2.5,13.5,48.5,5.5,43,11.4,49,6,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-19.69,-12.92,-16.48,-43.88,238046.62,"Extant"
"455","Phylloscartes_superciliaris","Tyrannidae","Passeriformes","Phylloscartes_superciliaris",10.7,6.5,3.2,2.8,16.7,53.6,8.6,45,16,50.6,7.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.35,10.9,7.47,-77.59,21396.15,"Extant"
"456","Phylloscartes_sylviolus","Tyrannidae","Passeriformes","Phylloscartes_sylviolus",9.3,5.8,3,2.4,15.1,48.9,6.8,42.1,13.9,51.4,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.61,-19.05,-24.22,-49.14,434888.86,"Extant"
"457","Phylloscartes_venezuelanus","Tyrannidae","Passeriformes","Phylloscartes_venezuelanus",14.9,9.2,4.3,4.2,14.3,60,8.4,51.5,14.2,54.5,9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",9.96,10.62,10.24,-67.43,10622.12,"Extant"
"458","Phylloscartes_ventralis","Tyrannidae","Passeriformes","Phylloscartes_ventralis",12.6,7.6,3.3,3.1,18.8,53.1,8,45.1,14.9,52.6,8.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-34.98,-5.15,-25.13,-53.85,1586787.28,"Extant"
"459","Phylloscartes_virescens","Tyrannidae","Passeriformes","Phylloscartes_virescens",13.1,8,3.7,3.1,16.7,53.3,9.2,44.1,17.2,51.7,8.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.95,7.13,1.51,-53.9,798656.8,"Extant"
"460","Pitangus_lictor","Tyrannidae","Passeriformes","Pitangus_lictor",23.4,16.4,5.8,4.8,18.8,86.8,14.7,70.8,17.2,74.2,25.5,"Wetland",2,1,"Carnivore","Invertivore","Insessorial",-23.01,12.46,-4.68,-60.43,9185994.71,"Extant"
"461","Pitangus_sulphuratus","Tyrannidae","Passeriformes","Pitangus_sulphuratus",29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,18.1,84.8,62.9,"Human Modified",3,1,"Carnivore","Omnivore","Insessorial",-44.52,29.41,-9.51,-61.83,16133982.75,"Extant"
"462","Platyrinchus_cancrominus","Tyrannidae","Passeriformes","Platyrinchus_cancrominus",13.7,6.6,6.8,3.4,16.2,56.8,8.1,48.9,14.1,28,9.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",9.13,21.37,16.08,-89.12,443828.03,"Extant"
"463","Platyrinchus_coronatus","Tyrannidae","Passeriformes","Platyrinchus_coronatus",12.6,7.1,6.4,3.4,13.2,54.4,12.1,42,22.4,24.5,9.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.75,16.03,-2.58,-64.84,5183010.82,"Extant"
"464","Platyrinchus_flavigularis","Tyrannidae","Passeriformes","Platyrinchus_flavigularis",13.3,6.4,8,3.6,12.4,60.2,15.1,45.1,25.2,32.6,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.75,10.96,-3.97,-76,114162.95,"Extant"
"465","Platyrinchus_leucoryphus","Tyrannidae","Passeriformes","Platyrinchus_leucoryphus",16.9,8,7.9,4.3,16,76.1,17,59.1,22.4,46.2,16,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.51,-19.53,-24.28,-49.78,425471.32,"Extant"
"466","Platyrinchus_mystaceus","Tyrannidae","Passeriformes","Platyrinchus_mystaceus",13.5,6.6,7.4,3.6,15.8,54.6,7.9,45.7,14.8,30,9.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30,11.53,-11.5,-52.79,5770270.04,"Extant"
"467","Platyrinchus_platyrhynchos","Tyrannidae","Passeriformes","Platyrinchus_platyrhynchos",13.6,7.3,8.9,3.9,13.3,62.3,17.3,44.6,27.9,32,12,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.89,7.67,-3.28,-62.54,5529652.29,"Extant"
"468","Platyrinchus_saturatus","Tyrannidae","Passeriformes","Platyrinchus_saturatus",13,7,7.9,3.4,16.6,55,17.2,37.8,31.4,29.6,10.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.12,7.55,-0.71,-58.03,3011725.4,"Extant"
"469","Poecilotriccus_albifacies","Tyrannidae","Passeriformes","Poecilotriccus_albifacies",10.4,7.3,4.5,2.9,14.2,45.2,4.8,41.6,10.2,34.6,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.26,-11.41,-12.63,-70.88,4050.69,"Extant"
"470","Poecilotriccus_calopterus","Tyrannidae","Passeriformes","Poecilotriccus_calopterus",12.4,7.6,4.5,2.7,15.8,47.9,5.8,42,12.2,30,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.48,1.68,-1.64,-76.09,208588.83,"Extant"
